Env,    Account    ,    EKS Cluster Name,    Namespace    ,    Pod    ,    FunctionalDomain    ,    ServiceGroup    ,    ServiceName    ,    ServiceInstance    ,    Mesh @ Label     ,    Mesh @ Annotation    ,    Is SFProxy NS?    ,    Is mesh-control-plane NS?    ,    Using Mesh?
"aag-stage1","SS_ST_SEC","vault-eks","stampy-webhook","stampy-webhook-synthetic-test-runner-7fc8978559-p94pn","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","stampy-webhook","stampy-webhook-synthetic-test-target-8677784b4d-m6xx2","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","stampy-webhook","zstampy-webhook-webhook-deployment-bc9cd88dd-2fj5h","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","madkub-webhook","madkub-injector-webhook-deployment-7d9d4dd8cc-d8dfr","secrets","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","kube-state-metrics-0","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","collectd-4v4t4","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","metrics-server-667f6678d7-6tnbv","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","sfdc-cluster-logging-ds-6zqqq","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","sfdc-cluster-metrics-deploy-6d97f59874-9f6hv","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","sfdc-cluster-metrics-ds-49p9r","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","collection-webhook","collection-injector-webhook-deployment-79b5995d6d-82pgv","secrets","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","sfdc-system","kube-node-recycler-68849d476b-6n44h","secrets","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","madkub-injector-watchdog","madkub-injector-watchdog-66f547c95b-9fwcd","secrets","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","kube-system","cluster-autoscaler-5cc6f79fdf-ft9ws","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-7b5d4bbc4-kgb6m","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-configmap-volume-name-c8c99c44f-hblz4","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-refresh-78b54c9bd-6f9dw","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-secrets-5ff99fbdd8-kj8xq","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-secrets-populator-refresh-f7f5b47cb-l5ffg","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-templates-685d7475d4-wf56z","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stride-eks-components","metadata-concealer-7c6hb","secrets","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","sfdc-vault-0","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","sfdc-vault-1","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","sfdc-vault-2","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","policy-manager-947cfcd85-rv4l8","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-canary-d65c5ccfb-cgh6c","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-config-api-7d89f7dbff-2pv66","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-config-canary-677cc69ffb-rjh5x","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-janitor-v2-5fc55c4fdb-j72zr","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-operator-79b9db89c6-kgqbj","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-path-scanner-6c684d594c-9n689","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stampy-webhook","stampy-webhook-synthetic-test-runner-d6d879657-jktn9","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stampy-webhook","stampy-webhook-synthetic-test-target-6bb8f7d96b-svzt4","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stampy-webhook","zstampy-webhook-webhook-deployment-79b9445d6d-fm4dc","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","madkub-webhook","madkub-injector-webhook-deployment-87c568db8-fpjft","secrets","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","kube-state-metrics-0","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","kube-state-metrics-1","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","kube-state-metrics-2","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","collectd-2fznw","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","metrics-server-795496575c-dndbh","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","sfdc-cluster-logging-ds-bb52c","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","sfdc-cluster-metrics-deploy-9496776b-swgqd","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","sfdc-cluster-metrics-ds-6885x","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","collection-webhook","collection-injector-webhook-deployment-6ff95995cf-5zxc2","secrets","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-perms","ami-perms-aag-stage1-usisoeast1-us-iso-east-1-catchup-c447k88th","deploy","sfcd-awsbake","ami-perms","ami-perms1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-perms","ami-perms-aag-stage1-usisoeast1-us-iso-east-1-eventing-55bj22jj","deploy","sfcd-awsbake","ami-perms","ami-perms1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","sfdc-system","kube-node-recycler-749c98f574-bdlhm","deploy","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","madkub-injector-watchdog","madkub-injector-watchdog-849db689f8-487jf","deploy","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","kube-system","aws-load-balancer-controller-6cb49977b7-b79fv","deploy","sfcd-awsbake","sfcd-awsbake","sfcdawsbake1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","kube-system","cluster-autoscaler-68866d967b-flskz","deploy","sfcd-awsbake","sfcd-awsbake","sfcdawsbake1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","kube-system","ebs-csi-controller-8479564b85-7p2tb","deploy","sfcd-awsbake","sfcd-awsbake","sfcdawsbake1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","kube-system","ebs-csi-node-5v5fp","deploy","sfcd-awsbake","sfcd-awsbake","sfcdawsbake1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","kube-system","snapshot-controller-59df899bcc-62c88","deploy","sfcd-awsbake","sfcd-awsbake","sfcdawsbake1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","kube-system","snapshot-validation-75f598f7cd-9pd98","deploy","sfcd-awsbake","sfcd-awsbake","sfcdawsbake1","null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-5558phh","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-5565lz6","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-557kqkh","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-558rs7v","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-559kk7j","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55c5np2","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55g8gs8","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55hwnwk","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55k6zt7","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55khx6j","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55mld4n","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55p4tls","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55qdzrz","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55rh7qj","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55s4fc7","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55t2886","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55tvqwn","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55vhglh","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55vpzw6","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","ami-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-55vszv6","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","tag-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-656q29k","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","tag-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-6595ghx","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","tag-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-65bxkgj","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","tag-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-65j5msn","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
"aag-stage1","SS_DY_BKE","amibake1","ami-replicator","tag-replicator-aag-stage1-usisoe1-to-aag-stage1-usisoe1-65k5lsh","deploy","sfcd-awsbake","ami-replicator",,"null","null",false,false,false
